csv_name,frame,face_id,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
29.csv,40,0,0.93,1,0.0,0.0,1.11,0.0,0.88,0.0,0.0,2.25,2.04,2.58,0.27,0.74,0.0,0.01,0.24,0.1,0.0
29.csv,41,0,0.88,1,0.0,0.0,1.08,0.0,0.84,0.0,0.0,2.05,1.99,2.48,0.19,0.57,0.0,0.05,0.33,0.06,0.0
29.csv,42,0,0.93,1,0.0,0.0,1.11,0.0,0.77,0.0,0.06,1.77,2.0,2.51,0.07,0.32,0.0,0.05,0.36,0.07,0.0
29.csv,43,0,0.93,1,0.0,0.0,1.25,0.0,0.57,0.0,0.18,1.26,1.49,2.3,0.0,0.39,0.0,0.12,0.21,0.06,0.0
29.csv,44,0,0.98,1,0.0,0.0,1.25,0.0,0.49,0.0,0.18,1.23,1.43,2.22,0.05,0.39,0.12,0.09,0.08,0.19,0.07
29.csv,45,0,0.93,1,0.0,0.0,1.27,0.0,0.54,0.0,0.12,1.34,1.44,2.09,0.31,0.42,0.12,0.09,0.21,0.16,0.08
29.csv,46,0,0.93,1,0.0,0.0,1.18,0.0,0.78,0.0,0.02,1.62,1.94,2.42,0.31,0.29,0.12,0.0,0.38,0.13,0.13
29.csv,47,0,0.93,1,0.0,0.0,1.27,0.0,1.0,0.07,0.07,1.63,2.02,2.28,0.3,0.2,0.0,0.0,0.49,0.15,0.07
29.csv,48,0,0.93,1,0.0,0.0,1.28,0.0,1.21,0.07,0.07,1.53,2.1,2.51,0.18,0.23,0.0,0.0,0.53,0.18,0.1
29.csv,49,0,0.88,1,0.0,0.0,1.37,0.0,1.29,0.1,0.09,1.57,2.11,2.33,0.23,0.19,0.06,0.0,0.65,0.23,0.05
29.csv,50,0,0.93,1,0.0,0.0,1.71,0.0,1.21,0.6,0.31,1.53,2.0,2.12,0.18,0.18,0.06,0.18,1.09,0.09,0.08
29.csv,51,0,0.82,1,0.0,0.0,2.06,0.0,1.21,0.75,0.4,1.6,2.06,1.7,0.05,0.1,0.06,0.34,1.52,0.05,0.04
29.csv,52,0,0.98,1,0.0,0.0,2.18,0.27,1.25,0.78,0.41,1.66,2.27,1.66,0.11,0.11,0.0,0.45,2.06,0.13,0.04
29.csv,53,0,0.98,1,0.0,0.0,1.79,0.27,0.94,0.25,0.15,1.37,2.0,1.97,0.11,0.49,0.13,0.28,1.48,0.12,0.01
29.csv,54,0,0.98,1,0.0,0.0,1.45,0.27,0.48,0.16,0.06,0.9,1.39,2.15,0.11,0.88,0.13,0.12,0.82,0.12,0.0
29.csv,55,0,0.98,1,0.01,0.0,1.2,0.0,0.12,0.17,0.01,0.45,0.66,2.01,0.0,1.05,0.13,0.0,0.0,0.04,0.0
29.csv,56,0,0.98,1,0.01,0.0,1.21,0.0,0.2,0.13,0.01,0.41,0.55,1.87,0.03,0.74,0.0,0.0,0.0,0.04,0.0
29.csv,57,0,0.98,1,0.0,0.0,1.05,0.0,0.24,0.0,0.0,0.37,0.52,1.87,0.1,0.18,0.0,0.0,0.0,0.0,0.0
3.csv,7,0,0.88,1,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.69,1.12,0.77,0.45,0.28,0.0,0.0
3.csv,12,0,0.98,1,0.16,0.0,0.89,0.0,0.19,0.63,0.42,0.22,0.37,0.0,0.0,1.79,0.69,1.11,0.08,0.87,0.1
3.csv,13,0,0.82,1,0.16,0.0,0.92,0.0,0.19,0.94,0.46,0.22,0.43,0.0,0.37,3.02,1.3,1.76,0.11,1.47,0.1
3.csv,14,0,0.88,1,0.08,0.0,0.75,0.0,0.38,0.94,0.33,0.11,0.62,0.0,0.37,2.01,1.42,1.21,0.11,0.94,0.0
3.csv,15,0,0.88,1,0.24,0.0,0.59,0.0,0.56,0.73,0.04,0.0,0.5,0.0,0.37,1.67,1.4,0.91,0.03,0.73,0.0
3.csv,16,0,0.88,1,0.24,0.0,0.78,0.0,0.56,0.8,0.05,0.0,0.73,0.0,0.25,1.17,0.86,0.74,0.0,0.36,0.0
3.csv,17,0,0.88,1,0.16,0.0,0.53,0.0,0.38,0.77,0.05,0.06,0.76,0.0,0.28,1.36,0.48,0.79,0.0,0.33,0.0
3.csv,18,0,0.88,1,0.0,0.0,0.25,0.0,0.23,1.21,0.05,0.06,0.64,0.0,0.28,1.55,0.32,0.96,0.0,0.25,0.0
3.csv,19,0,0.88,1,0.0,0.0,0.03,0.0,0.23,1.24,0.07,0.06,0.42,0.0,0.02,1.12,0.29,0.59,0.0,0.0,0.0
3.csv,20,0,0.77,1,0.0,0.0,0.0,0.0,0.2,1.29,0.07,0.13,0.36,0.0,0.07,0.85,0.29,0.38,0.0,0.0,0.0
3.csv,21,0,0.88,1,0.43,0.0,0.13,0.66,0.08,0.65,0.07,0.13,0.37,0.26,0.07,1.56,0.05,0.7,0.33,0.62,0.0
3.csv,23,0,0.88,1,0.43,0.0,0.24,0.7,0.43,0.8,0.0,0.08,0.59,0.26,0.38,1.68,0.45,0.58,0.33,0.62,0.28
3.csv,24,0,0.88,1,0.0,0.0,0.32,0.04,0.81,1.17,0.01,0.23,0.74,0.22,0.47,0.73,0.45,0.0,0.21,0.0,0.3
3.csv,25,0,0.88,1,0.0,0.0,0.45,0.0,1.03,1.65,0.19,0.43,0.73,0.22,0.4,0.56,0.18,0.0,0.21,0.05,0.39
3.csv,26,0,0.88,1,0.0,0.0,0.49,0.0,1.1,1.44,0.39,0.82,1.0,0.33,0.43,0.31,0.0,0.0,0.21,0.14,0.88
3.csv,27,0,0.88,1,0.0,0.0,0.43,0.0,0.98,1.26,0.4,1.06,1.13,0.27,0.54,0.14,0.0,0.0,0.0,0.14,1.07
3.csv,28,0,0.88,1,0.0,0.0,0.56,0.0,0.92,0.9,0.21,1.03,1.15,0.3,0.77,0.08,0.08,0.0,0.0,0.17,0.79
3.csv,29,0,0.88,1,0.01,0.0,0.43,0.0,1.09,1.06,0.01,1.0,1.37,0.64,0.92,0.11,0.15,0.0,0.0,0.08,0.3
3.csv,30,0,0.88,1,0.01,0.0,0.29,0.0,1.38,1.26,0.11,1.04,1.57,0.75,0.96,0.24,0.15,0.0,0.0,0.08,0.1
3.csv,31,0,0.88,1,0.01,0.0,0.01,0.0,1.61,1.32,0.2,1.26,1.81,1.03,0.77,0.37,0.08,0.0,0.0,0.01,0.0
3.csv,32,0,0.88,1,0.0,0.0,0.0,0.0,1.12,0.78,0.2,0.9,1.22,0.59,0.42,0.26,0.0,0.0,0.0,0.01,0.0
3.csv,34,0,0.88,1,0.0,0.0,0.65,0.0,0.99,1.12,0.51,0.84,1.18,0.99,0.19,0.45,0.0,0.0,0.2,0.07,0.0
3.csv,35,0,0.88,1,0.27,0.0,0.83,0.0,1.33,1.12,0.51,1.26,1.89,1.11,0.3,0.66,0.0,0.03,0.36,0.13,0.0
3.csv,36,0,0.93,1,0.34,0.0,0.65,0.0,1.32,0.76,0.24,1.5,2.06,0.91,0.3,0.45,0.0,0.03,0.64,0.13,0.28
3.csv,37,0,0.88,1,0.42,0.0,0.72,0.0,1.53,0.82,0.0,1.74,2.19,0.7,0.11,0.21,0.0,0.03,0.69,0.06,0.54
3.csv,38,0,0.88,1,0.35,0.29,0.79,0.0,1.81,1.47,0.0,1.85,2.27,0.92,0.0,0.0,0.0,0.0,0.83,0.2,0.54
3.csv,39,0,0.93,1,0.28,0.29,0.61,0.0,1.88,1.64,0.0,1.54,2.32,0.94,0.0,0.04,0.0,0.0,0.7,0.27,0.26
3.csv,40,0,0.88,1,0.4,0.44,0.34,0.06,1.93,1.4,0.0,1.47,2.41,1.03,0.0,0.05,0.04,0.0,0.62,0.38,0.0
3.csv,41,0,0.88,1,0.2,0.15,0.1,0.28,1.83,1.12,0.0,1.39,2.45,0.95,0.0,0.13,0.04,0.0,0.51,0.35,0.0
3.csv,42,0,0.88,1,0.2,0.15,0.01,0.51,1.71,0.87,0.0,1.54,2.49,0.95,0.0,0.23,0.04,0.0,0.51,0.53,0.0
3.csv,43,0,0.93,1,0.0,0.0,0.01,0.45,1.07,0.67,0.0,0.96,1.65,0.57,0.0,0.22,0.0,0.0,0.34,0.43,0.0
3.csv,45,0,0.88,1,0.29,0.19,0.33,0.05,1.23,1.44,0.0,1.29,1.5,0.97,0.0,0.16,0.0,0.0,0.46,0.56,0.0
3.csv,46,0,0.93,1,0.54,0.33,0.33,0.14,1.79,1.92,0.0,1.97,2.33,1.39,0.0,0.16,0.03,0.0,0.65,0.8,0.0
3.csv,47,0,0.88,1,0.57,0.2,0.19,0.12,1.8,1.71,0.0,1.94,2.43,1.35,0.0,0.08,0.03,0.0,0.65,0.69,0.0
3.csv,48,0,0.88,1,0.46,0.14,0.0,0.09,1.79,1.3,0.0,1.95,2.46,1.29,0.0,0.0,0.03,0.0,0.6,0.64,0.0
3.csv,49,0,0.88,1,0.34,0.18,0.01,0.0,1.86,1.18,0.0,1.59,2.41,1.15,0.0,0.13,0.0,0.0,0.57,0.69,0.0
3.csv,50,0,0.88,1,0.32,0.37,0.17,0.0,1.82,1.22,0.0,1.45,2.29,0.94,0.0,0.28,0.0,0.0,0.62,0.78,0.0
3.csv,51,0,0.88,1,0.37,0.56,0.3,0.0,1.84,1.27,0.0,1.4,2.29,0.91,0.0,0.3,0.0,0.0,0.82,0.95,0.0
3.csv,52,0,0.88,1,0.26,0.38,0.49,0.0,1.78,1.47,0.0,1.59,2.32,1.02,0.08,0.18,0.0,0.0,0.95,0.88,0.0
3.csv,53,0,0.88,1,0.17,0.19,0.49,0.0,1.8,1.57,0.0,1.62,2.43,1.17,0.16,0.04,0.0,0.0,1.01,0.81,0.0
3.csv,54,0,0.88,1,0.03,0.0,0.36,0.0,1.17,1.16,0.0,1.03,1.62,0.81,0.16,0.02,0.0,0.0,0.61,0.45,0.0
3.csv,56,0,0.88,1,0.14,0.06,0.36,0.0,1.14,0.83,0.0,0.99,1.46,0.57,0.1,0.0,0.0,0.0,0.7,0.35,0.05
3.csv,57,0,0.88,1,0.14,0.06,0.65,0.0,1.73,1.35,0.0,1.55,2.22,0.81,0.16,0.07,0.0,0.0,1.05,0.58,0.11
3.csv,58,0,0.93,1,0.14,0.22,0.6,0.0,1.87,1.44,0.0,1.49,2.35,1.08,0.05,0.07,0.0,0.0,0.87,0.46,0.26
3.csv,59,0,0.88,1,0.0,0.32,0.6,0.0,1.93,1.29,0.0,1.47,2.5,1.35,0.05,0.07,0.0,0.0,0.7,0.23,0.37
3.csv,60,0,0.88,1,0.01,0.32,0.42,0.0,1.89,1.38,0.0,1.15,2.48,1.41,0.0,0.03,0.0,0.0,0.61,0.05,0.5
3.csv,61,0,0.93,1,0.19,0.15,0.36,0.0,1.75,1.39,0.0,0.98,2.29,1.28,0.0,0.23,0.0,0.0,1.06,0.41,0.38
3.csv,62,0,0.88,1,0.4,0.0,0.2,0.12,1.57,1.08,0.0,0.87,2.11,0.94,0.0,0.4,0.0,0.0,1.06,0.5,0.3
3.csv,63,0,0.88,1,0.38,0.0,0.1,0.12,1.52,0.7,0.0,0.82,2.11,0.68,0.0,0.49,0.18,0.12,1.01,0.46,0.41
3.csv,64,0,0.88,1,0.21,0.0,0.0,0.12,1.46,0.68,0.0,0.77,2.18,0.24,0.02,0.33,0.21,0.15,0.63,0.2,0.63
3.csv,65,0,0.88,1,0.0,0.0,0.0,0.0,0.98,0.61,0.0,0.41,1.5,0.03,0.02,0.17,0.21,0.15,0.44,0.11,0.54
3.csv,67,0,0.88,1,0.0,0.0,0.5,0.0,1.16,0.97,0.1,0.59,1.46,0.55,0.0,0.48,0.05,0.07,0.24,0.47,0.27
3.csv,68,0,0.93,1,0.0,0.0,0.58,0.0,1.74,1.42,0.1,0.98,2.25,0.81,0.0,0.73,0.05,0.11,0.42,0.59,0.37
3.csv,69,0,0.93,1,0.0,0.0,0.19,0.0,1.19,0.93,0.0,0.8,1.59,0.51,0.0,0.47,0.0,0.06,0.36,0.26,0.25
30.csv,0,0,0.93,1,0.89,0.32,0.21,0.0,0.0,0.0,0.0,0.57,0.25,0.47,0.0,1.83,0.39,0.0,0.4,1.6,0.0
30.csv,1,0,0.93,1,1.37,0.11,0.38,0.0,0.0,0.0,0.0,0.61,0.08,0.16,0.58,1.86,0.15,0.0,0.15,1.16,0.0
30.csv,2,0,0.93,1,1.44,0.0,0.51,0.01,0.0,0.0,0.0,0.57,0.0,0.0,0.87,2.0,0.02,0.0,0.01,1.31,0.0
30.csv,3,0,0.93,1,1.23,0.0,0.29,0.01,0.0,0.0,0.0,0.59,0.0,0.0,0.89,1.95,0.0,0.0,0.12,1.71,0.0
30.csv,4,0,0.93,1,0.88,0.0,0.21,0.01,0.0,0.0,0.0,0.32,0.0,0.0,0.63,2.01,0.0,0.0,0.37,1.76,0.0
30.csv,5,0,0.98,1,0.65,0.0,0.15,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.36,2.17,0.0,0.0,0.53,1.76,0.0
30.csv,6,0,0.98,1,0.3,0.0,0.29,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.02,2.12,0.12,0.0,0.61,1.7,0.0
30.csv,7,0,0.93,1,0.13,0.0,0.29,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.02,2.18,0.12,0.0,0.39,1.93,0.0
30.csv,8,0,0.98,1,0.0,0.0,0.28,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.01,0.12,0.0,0.42,1.59,0.0
30.csv,9,0,0.98,1,0.0,0.0,0.14,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.41,1.05,0.01
30.csv,10,0,0.98,1,0.39,0.42,0.32,0.17,0.0,0.0,0.0,0.33,0.13,0.18,0.24,1.81,0.05,0.0,0.66,0.9,0.07
30.csv,11,0,0.93,1,0.39,0.42,0.18,0.17,0.0,0.0,0.0,0.33,0.13,0.18,0.24,1.54,0.05,0.0,0.56,0.56,0.07
30.csv,12,0,0.98,1,0.39,0.42,0.18,0.17,0.0,0.0,0.0,0.33,0.14,0.18,0.24,1.06,0.09,0.0,0.37,0.45,0.06
30.csv,13,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.53,0.05,0.0,0.1,0.02,0.04
30.csv,14,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.08,0.05,0.0,0.0,0.19,0.04
30.csv,15,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.03,0.0,0.0,0.06,0.0,0.12,0.0,0.23,0.05
30.csv,16,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.09,0.0,0.0,0.01,0.0,0.22,0.0,0.21,0.0
30.csv,17,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.19,0.0,0.0,0.0,0.0,0.3,0.14,0.14,0.08
30.csv,18,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.21,0.0,0.0,0.0,0.0,0.32,0.2,0.1,0.08
30.csv,19,0,0.98,1,0.0,0.0,0.0,0.0,0.01,0.0,0.21,0.03,0.31,0.0,0.0,0.12,0.0,0.41,0.2,0.1,0.23
30.csv,20,0,0.98,1,0.0,0.0,0.0,0.0,0.07,0.0,0.2,0.03,0.45,0.0,0.0,0.12,0.0,0.47,0.11,0.0,0.16
30.csv,21,0,0.98,1,0.34,0.33,0.19,0.04,0.07,0.0,0.09,0.42,0.54,0.18,0.2,0.71,0.1,0.33,0.33,0.54,0.16
30.csv,22,0,0.93,1,0.34,0.33,0.19,0.04,0.18,0.0,0.12,0.57,0.68,0.18,0.2,0.58,0.1,0.16,0.49,0.54,0.08
30.csv,23,0,0.93,1,0.34,0.33,0.19,0.04,0.29,0.0,0.3,0.8,0.76,0.18,0.2,0.58,0.1,0.15,0.45,0.54,0.21
30.csv,24,0,0.98,1,0.0,0.0,0.0,0.0,0.43,0.0,0.38,0.48,0.95,0.0,0.0,0.0,0.0,0.39,0.17,0.0,0.31
30.csv,25,0,0.98,1,0.0,0.0,0.0,0.0,0.52,0.0,0.27,0.46,0.94,0.2,0.07,0.31,0.0,0.76,0.02,0.05,0.24
30.csv,26,0,0.88,1,0.0,0.0,0.0,0.0,0.51,0.0,0.09,0.46,1.15,0.4,0.08,0.59,0.0,0.91,0.0,0.05,0.1
30.csv,27,0,0.98,1,0.0,0.0,0.0,0.0,0.6,0.0,0.02,0.63,1.28,0.4,0.08,0.8,0.0,0.86,0.0,0.05,0.0
30.csv,28,0,0.98,1,0.34,0.29,0.15,0.13,0.38,0.0,0.01,0.81,1.15,0.45,0.16,1.13,0.07,0.48,0.17,0.58,0.0
30.csv,29,0,0.93,1,0.7,0.54,0.32,0.13,0.23,0.0,0.01,0.77,0.66,0.33,0.44,1.55,0.14,0.2,0.41,1.08,0.16
30.csv,30,0,0.93,1,1.17,0.72,0.4,0.13,0.0,0.0,0.0,0.67,0.26,0.42,0.79,2.1,0.19,0.0,0.67,1.56,0.33
30.csv,31,0,0.93,1,1.27,0.65,0.32,0.12,0.0,0.0,0.0,0.53,0.11,0.17,1.0,2.14,0.13,0.0,0.71,1.29,0.53
30.csv,32,0,0.93,1,1.34,0.66,0.26,0.13,0.0,0.0,0.0,0.52,0.09,0.1,1.05,2.12,0.14,0.0,0.78,1.29,0.37
30.csv,33,0,0.93,1,1.29,0.47,0.31,0.13,0.0,0.0,0.0,0.56,0.03,0.0,0.92,1.9,0.13,0.0,0.62,1.3,0.2
30.csv,34,0,0.93,1,1.25,0.0,0.41,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.65,1.63,0.11,0.0,0.32,1.48,0.0
31.csv,0,0,0.98,1,0.01,0.26,0.57,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.38,1.02,0.0,0.0,0.17,0.85,0.0
31.csv,1,0,0.93,1,0.18,0.09,0.53,0.09,0.15,0.0,0.0,1.05,0.53,0.0,0.13,0.63,0.0,0.0,0.2,0.51,0.3
31.csv,2,0,0.93,1,0.23,0.0,0.47,0.09,0.19,0.0,0.0,1.01,0.73,0.0,0.0,0.34,0.0,0.0,0.14,0.3,0.42
31.csv,3,0,0.93,1,0.22,0.0,0.46,0.0,0.25,0.0,0.0,0.75,0.74,0.15,0.0,0.17,0.06,0.0,0.06,0.2,0.64
31.csv,4,0,0.93,1,0.06,0.0,0.49,0.0,0.24,0.0,0.0,0.6,0.75,0.18,0.11,0.1,0.06,0.0,0.03,0.07,0.4
31.csv,5,0,0.98,1,0.0,0.0,0.51,0.0,0.36,0.0,0.0,0.62,0.87,0.24,0.21,0.13,0.06,0.0,0.06,0.08,0.29
31.csv,6,0,0.98,1,0.0,0.15,0.54,0.0,0.43,0.17,0.0,0.61,0.87,0.29,0.37,0.23,0.0,0.0,0.11,0.11,0.07
31.csv,7,0,0.93,1,0.06,0.15,0.56,0.0,0.48,0.24,0.0,0.73,0.86,0.26,0.3,0.47,0.0,0.0,0.19,0.32,0.07
31.csv,8,0,0.98,1,0.1,0.16,0.61,0.0,0.53,0.27,0.01,0.78,0.83,0.2,0.2,0.56,0.0,0.07,0.22,0.34,0.07
31.csv,9,0,0.98,1,0.1,0.17,0.67,0.0,0.57,0.17,0.01,0.72,0.84,0.0,0.05,0.54,0.0,0.16,0.19,0.48,0.0
31.csv,10,0,0.98,1,0.09,0.42,0.6,0.15,0.41,0.11,0.01,0.76,0.61,0.0,0.18,0.6,0.0,0.16,0.13,0.53,0.08
31.csv,11,0,0.98,1,0.05,0.4,0.54,0.15,0.33,0.2,0.03,0.77,0.65,0.05,0.18,0.57,0.0,0.11,0.07,0.43,0.08
31.csv,12,0,0.98,1,0.1,0.25,0.42,0.15,0.37,0.39,0.03,0.73,0.66,0.05,0.2,0.51,0.0,0.02,0.13,0.34,0.23
31.csv,13,0,0.98,1,0.11,0.0,0.68,0.0,0.61,0.39,0.1,0.73,0.91,0.05,0.02,0.16,0.01,0.03,0.19,0.14,0.15
31.csv,14,0,0.98,1,0.11,0.0,0.77,0.0,0.74,0.41,0.21,0.83,0.81,0.15,0.02,0.07,0.11,0.12,0.2,0.14,0.15
31.csv,15,0,0.98,1,0.06,0.0,0.84,0.0,0.75,0.15,0.26,0.91,0.7,0.15,0.0,0.13,0.32,0.19,0.09,0.16,0.0
31.csv,16,0,0.98,1,0.0,0.0,0.6,0.0,0.75,0.35,0.18,0.78,0.75,0.16,0.0,0.26,0.41,0.32,0.01,0.1,0.0
31.csv,17,0,0.98,1,0.1,0.0,0.58,0.0,0.67,0.21,0.05,0.64,0.76,0.01,0.0,0.21,0.32,0.25,0.0,0.1,0.0
31.csv,18,0,0.98,1,0.15,0.0,0.63,0.05,0.58,0.21,0.0,0.57,0.77,0.01,0.01,0.13,0.13,0.23,0.0,0.0,0.0
31.csv,19,0,0.98,1,0.15,0.0,0.71,0.05,0.49,0.01,0.0,0.58,0.77,0.0,0.01,0.0,0.07,0.1,0.09,0.0,0.0
31.csv,20,0,0.98,1,0.06,0.0,0.73,0.05,0.48,0.03,0.01,0.6,0.81,0.0,0.01,0.0,0.06,0.06,0.12,0.0,0.0
31.csv,21,0,0.98,1,0.12,0.34,0.48,0.12,0.33,0.03,0.01,0.69,0.68,0.0,0.13,0.4,0.05,0.0,0.13,0.25,0.18
31.csv,22,0,0.93,1,0.28,0.39,0.42,0.22,0.3,0.03,0.01,0.9,0.58,0.0,0.25,0.96,0.0,0.0,0.04,0.28,0.18
31.csv,23,0,0.88,1,0.28,0.39,0.34,0.22,0.26,0.0,0.02,1.3,0.48,0.0,0.29,1.41,0.0,0.0,0.06,0.54,0.18
31.csv,24,0,0.98,1,0.16,0.05,0.34,0.1,0.28,0.0,0.02,1.52,0.53,0.0,0.3,1.47,0.0,0.0,0.05,0.43,0.0
31.csv,25,0,0.98,1,0.0,0.0,0.31,0.0,0.3,0.0,0.02,1.62,0.51,0.0,0.24,1.3,0.1,0.0,0.07,0.51,0.0
31.csv,26,0,0.98,1,0.0,0.0,0.25,0.0,0.32,0.01,0.0,1.48,0.55,0.0,0.21,1.28,0.19,0.0,0.07,0.5,0.0
31.csv,27,0,0.98,1,0.0,0.0,0.44,0.0,0.42,0.01,0.0,1.38,0.71,0.0,0.07,1.11,0.19,0.0,0.13,0.54,0.0
31.csv,28,0,0.98,1,0.0,0.0,0.66,0.0,0.38,0.0,0.0,1.24,0.86,0.0,0.0,0.83,0.0,0.0,0.18,0.55,0.0
32.csv,0,0,0.88,1,0.56,0.5,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.28,0.0,0.0,0.0,0.0
32.csv,1,0,0.93,1,0.19,0.17,0.48,0.01,0.53,0.45,0.0,1.07,0.93,0.04,0.53,0.77,0.09,0.0,0.72,0.92,0.05
32.csv,2,0,0.93,1,0.0,0.0,0.31,0.01,0.8,0.5,0.0,1.46,1.38,0.04,0.72,0.73,0.0,0.0,1.2,1.42,0.05
32.csv,3,0,0.93,1,0.0,0.0,0.49,0.01,0.79,0.39,0.0,1.2,1.31,0.04,0.44,0.65,0.0,0.0,1.18,1.25,0.15
32.csv,4,0,0.98,1,0.0,0.0,0.51,0.04,0.76,0.17,0.0,1.1,1.17,0.11,0.19,0.65,0.0,0.06,1.33,1.1,0.12
32.csv,5,0,0.98,1,0.0,0.0,0.28,0.04,0.72,0.13,0.0,1.04,1.11,0.11,0.0,0.53,0.0,0.06,1.24,0.75,0.12
32.csv,6,0,0.98,1,0.0,0.0,0.09,0.04,0.7,0.1,0.04,0.99,1.12,0.11,0.01,0.46,0.07,0.06,1.03,0.5,0.02
32.csv,7,0,0.98,1,0.0,0.0,0.0,0.0,0.71,0.21,0.04,0.92,1.12,0.08,0.01,0.45,0.12,0.0,0.67,0.48,0.0
32.csv,8,0,0.98,1,0.0,0.0,0.0,0.0,0.76,0.21,0.11,0.8,1.05,0.1,0.01,0.46,0.19,0.0,0.41,0.38,0.0
32.csv,9,0,0.98,1,0.0,0.0,0.11,0.0,0.82,0.1,0.11,0.88,1.05,0.12,0.0,0.34,0.17,0.0,0.43,0.27,0.0
32.csv,10,0,0.98,1,0.25,0.28,0.52,0.06,0.59,0.0,0.11,0.61,0.72,0.05,0.0,0.42,0.3,0.0,0.33,0.04,0.0
32.csv,11,0,0.88,1,0.25,0.28,0.53,0.06,0.6,0.18,0.04,0.58,0.7,0.02,0.0,0.31,0.23,0.0,0.19,0.0,0.0
32.csv,12,0,0.98,1,0.25,0.28,0.41,0.06,0.59,0.27,0.02,0.35,0.68,0.0,0.0,0.31,0.18,0.0,0.11,0.0,0.02
32.csv,13,0,0.98,1,0.0,0.0,0.0,0.0,0.92,0.38,0.02,0.59,1.12,0.0,0.0,0.17,0.0,0.02,0.18,0.0,0.02
32.csv,14,0,0.98,1,0.0,0.0,0.01,0.0,1.04,0.47,0.02,0.67,1.24,0.15,0.0,0.41,0.0,0.13,0.18,0.0,0.02
32.csv,15,0,0.98,1,0.0,0.0,0.01,0.0,1.01,0.4,0.05,0.75,1.3,0.34,0.0,0.67,0.0,0.22,0.07,0.11,0.0
32.csv,16,0,0.98,1,0.01,0.0,0.01,0.0,0.99,0.58,0.16,0.61,1.23,0.49,0.0,0.73,0.0,0.33,0.06,0.26,0.0
32.csv,17,0,0.98,1,0.18,0.0,0.11,0.0,0.74,0.68,0.16,0.42,1.12,0.34,0.03,0.67,0.0,0.31,0.06,0.3,0.11
32.csv,18,0,0.98,1,0.27,0.0,0.11,0.0,0.76,0.87,0.11,0.33,1.09,0.19,0.1,0.58,0.0,0.26,0.06,0.19,0.15
32.csv,19,0,0.98,1,0.37,0.11,0.16,0.0,0.75,0.72,0.0,0.32,1.13,0.12,0.13,0.38,0.0,0.2,0.0,0.09,0.15
32.csv,20,0,0.98,1,0.46,0.55,0.46,0.0,0.58,0.35,0.0,0.36,0.81,0.12,0.1,0.42,0.21,0.12,0.0,0.05,0.07
32.csv,21,0,0.93,1,0.37,0.55,0.46,0.0,0.51,0.33,0.09,0.59,0.85,0.08,0.03,0.3,0.37,0.08,0.23,0.11,0.03
32.csv,22,0,0.98,1,0.28,0.52,0.41,0.0,0.43,0.24,0.2,0.97,0.85,0.0,0.18,0.26,0.37,0.0,0.45,0.18,0.03
32.csv,23,0,0.98,1,0.22,0.29,0.0,0.15,0.58,0.24,0.2,1.37,1.34,0.06,0.46,0.04,0.35,0.0,0.66,0.28,0.32
32.csv,24,0,0.93,1,0.38,0.29,0.0,0.42,0.54,0.04,0.11,1.29,1.39,0.08,0.69,0.0,0.18,0.0,0.75,0.26,0.62
32.csv,25,0,0.88,1,0.44,0.22,0.0,0.42,0.55,0.0,0.0,1.24,1.47,0.08,0.69,0.02,0.18,0.0,0.8,0.24,0.93
32.csv,26,0,0.93,1,0.24,0.0,0.0,0.27,0.63,0.07,0.0,1.11,1.43,0.02,0.64,0.37,0.0,0.0,0.88,0.48,1.01
32.csv,27,0,0.93,1,0.0,0.0,0.0,0.0,0.65,0.2,0.0,1.17,1.32,0.0,0.7,1.07,0.0,0.0,0.88,0.99,1.22
33.csv,0,0,0.98,1,1.47,0.0,0.85,0.0,0.0,0.0,0.0,0.78,0.01,0.0,0.49,0.0,0.0,0.0,0.0,0.5,0.0
33.csv,1,0,0.98,1,0.49,0.0,1.81,0.09,0.6,0.93,0.08,0.96,0.13,0.18,0.16,0.41,0.01,0.2,0.14,0.21,0.0
33.csv,2,0,0.98,1,0.0,0.0,2.28,0.09,0.97,1.53,0.08,1.08,0.3,0.38,0.0,0.61,0.01,0.2,0.28,0.04,0.02
